Date,Pricing_Window,Window_Number,Station_ID,Region,Product,Day_of_Week,Is_Weekend,Month_Number,Pump_Price,NPA_Price_Floor,Price_Premium,Volume_Sold,Revenue_GHS,Margin_Contribution,Comp_Min,Comp_Mean,Comp_Max,Comp_Gap,Comp_Available,Days_Since_Window_Start,Regulatory_Period,Below_Floor_Flag,Price_Imputed,Volume_Imputed,Comp_Imputed
2026-06-12,2026JunW1,31,SMN,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,1106.43,16817.74,0.0,16.23,16.3,16.57,-1.1,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,SMN,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,399.47,6551.31,363.52,15.87,16.31,16.57,0.09,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,TSH,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,5200.21,79043.19,0.0,16.29,16.57,16.75,-1.37,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,TSH,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,546.33,8959.81,497.16,16.18,16.42,16.58,-0.02,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,BRK,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,5642.05,85759.16,0.0,16.42,16.6,16.85,-1.4,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,BRK,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,3307.04,54235.46,3009.41,15.69,16.03,16.13,0.37,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WKB,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,3920.77,59595.7,0.0,16.26,16.59,17.14,-1.39,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WKB,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,976.79,16019.36,888.88,15.77,16.23,16.35,0.17,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WKM,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,3719.23,56532.3,0.0,16.09,16.45,17.11,-1.25,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WKM,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,210.78,3456.79,191.81,16.32,16.37,16.93,0.03,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WKP,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,3118.32,47398.46,0.0,15.8,16.29,16.46,-1.09,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WKP,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,478.0,7839.2,434.98,15.79,16.07,16.28,0.33,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WSB,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,3017.700000000042,45869.04,0.0,15.64,16.04,16.26,-0.84,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,WSB,Eastern,AGO,Friday,0,6,15.2,15.49,-0.29,399.44000000000085,6071.49,-115.84,16.15,16.34,16.4,-1.14,0.0,12,1,1,0,0,1
2026-06-12,2026JunW1,31,LGN,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,528.7,8670.68,481.12,16.35,16.54,16.79,-0.14,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,LGN,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,4017.54,61066.61,0.0,16.12,16.49,17.0,-1.29,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,NK4,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,8921.62,135608.62,0.0,15.94,16.15,16.72,-0.95,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,NK4,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,4881.86,80062.5,4442.49,15.64,16.03,16.36,0.37,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,SAJ,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,3179.55,48329.16,0.0,16.42,16.42,16.7,-1.22,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,SAJ,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,353.57,5798.55,321.75,15.73,16.01,16.41,0.39,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,BHR,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,995.3,15128.56,0.0,16.13,16.56,16.87,-1.36,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,BHR,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,319.32,5236.85,290.58,15.62,16.05,16.64,0.35,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,NK3,Eastern,PMS,Friday,0,6,15.2,15.2,0.0,3242.78,49290.26,0.0,16.31,16.59,17.03,-1.39,0.0,12,1,0,0,1,1
2026-06-12,2026JunW1,31,NK3,Eastern,AGO,Friday,0,6,16.4,15.49,0.91,759.98,12463.67,691.58,15.81,16.21,16.63,0.19,0.0,12,1,0,0,1,1
2026-06-12,2026JunW1,31,ADG,Greater Accra,PMS,Friday,0,6,15.2,15.2,0.0,9540.5,145015.6,0.0,15.84,16.08,16.28,-0.88,0.0,12,1,0,0,0,1
2026-06-12,2026JunW1,31,ADG,Greater Accra,AGO,Friday,0,6,16.4,15.49,0.91,602.55,9881.82,548.32,16.48,16.57,16.8,-0.17,0.0,12,1,0,0,0,1
2026-06-13,2026JunW1,31,ABF,Ashanti,PMS,Saturday,1,6,15.2,15.2,0.0,1651.76,25106.75,0.0,16.16,16.53,17.11,-1.33,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ABF,Ashanti,AGO,Saturday,1,6,16.4,15.49,0.91,68.93,1130.45,62.73,16.46,16.46,16.98,-0.06,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ABH,Greater Accra,PMS,Saturday,1,6,15.2,15.2,0.0,4239.170000000391,64435.38,0.0,16.37,16.5,17.1,-1.3,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ABH,Greater Accra,AGO,Saturday,1,6,16.4,15.49,0.91,325.95999999990454,5345.74,296.62,16.02,16.32,16.87,0.08,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ABL,Greater Accra,PMS,Saturday,1,6,15.2,15.2,0.0,7171.59,109008.17,0.0,16.32,16.52,16.7,-1.32,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ABL,Greater Accra,AGO,Saturday,1,6,16.4,15.49,0.91,821.96,13480.14,747.98,16.01,16.36,16.58,0.04,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,AJF,Ashanti,PMS,Saturday,1,6,15.2,15.2,0.0,3759.33,57141.82,0.0,16.71,16.82,17.01,-1.62,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,AJF,Ashanti,AGO,Saturday,1,6,16.4,15.49,0.91,249.3,4088.52,226.86,16.39,16.55,16.84,-0.15,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ANJ,Western,PMS,Saturday,1,6,15.2,15.2,0.0,1091.43,16589.74,0.0,15.86,16.2,16.67,-1.0,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ANJ,Western,AGO,Saturday,1,6,16.4,15.49,0.91,208.57,3420.55,189.8,15.77,16.11,16.53,0.29,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ATB,Bono East,PMS,Saturday,1,6,15.2,15.2,0.0,2720.0799999999,41345.22,0.0,16.52,16.67,16.88,-1.47,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ATB,Bono East,AGO,Saturday,1,6,16.4,15.49,0.91,1463.7999999999302,24006.32,1332.06,16.17,16.48,16.56,-0.08,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ATW,Ashanti,PMS,Saturday,1,6,16.439999999999998,15.2,1.24,15.2,249.89,18.85,16.32,16.55,16.85,-0.11,0.0,13,1,0,1,0,1
2026-06-13,2026JunW1,31,ATW,Ashanti,AGO,Saturday,1,6,16.4,15.49,0.91,876.54,14375.26,797.65,16.6,17.03,17.52,-0.63,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BDR,Greater Accra,AGO,Saturday,1,6,16.4,15.49,0.91,996.75,16346.7,907.04,16.16,16.53,16.6,-0.13,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BDR,Greater Accra,PMS,Saturday,1,6,15.2,15.2,0.0,5586.62,84916.62,0.0,15.74,16.02,16.03,-0.82,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,KP5,Greater Accra,PMS,Saturday,1,6,15.2,15.2,0.0,309.87,4710.02,0.0,16.25,16.47,16.85,-1.27,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,KP5,Greater Accra,AGO,Saturday,1,6,16.4,15.49,0.91,1971.71,32336.04,1794.26,16.49,16.65,16.66,-0.25,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BKR,Upper East,PMS,Saturday,1,6,15.2,15.2,0.0,6460.13,98193.98,0.0,16.42,16.8,16.85,-1.6,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BKR,Upper East,AGO,Saturday,1,6,16.4,15.49,0.91,1259.68,20658.75,1146.31,16.43,16.64,17.26,-0.24,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,DRB,Bono,PMS,Saturday,1,6,15.2,15.2,0.0,3713.55,56445.96,0.0,15.66,16.0,16.59,-0.8,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,DRB,Bono,AGO,Saturday,1,6,16.4,15.49,0.91,324.12,5315.57,294.95,16.55,16.98,17.29,-0.58,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,GBT,Greater Accra,PMS,Saturday,1,6,15.2,15.2,0.0,2052.59,31199.37,0.0,16.01,16.1,16.27,-0.9,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,GBT,Greater Accra,AGO,Saturday,1,6,16.4,15.49,0.91,464.04,7610.26,422.28,16.29,16.48,17.11,-0.08,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,GGD,Upper East,PMS,Saturday,1,6,15.2,15.2,0.0,1541.06,23424.11,0.0,16.18,16.66,17.3,-1.46,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,GGD,Upper East,AGO,Saturday,1,6,16.4,15.49,0.91,373.51,6125.56,339.89,15.89,16.32,16.37,0.08,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,MKS,Central,PMS,Saturday,1,6,15.2,15.2,0.0,1477.18,22453.14,0.0,16.12,16.34,16.92,-1.14,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,MKS,Central,AGO,Saturday,1,6,16.4,15.49,0.91,141.16,2315.02,128.46,16.45,16.48,16.83,-0.08,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,TNA,Savannah,PMS,Saturday,1,6,15.2,15.2,0.0,1387.92,21096.38,0.0,16.18,16.65,16.7,-1.45,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,TNA,Savannah,AGO,Saturday,1,6,15.2,15.49,-0.29,566.62,8612.62,-164.32,16.54,16.76,16.96,-1.56,0.0,13,1,1,0,0,1
2026-06-13,2026JunW1,31,LPZ,Greater Accra,PMS,Saturday,1,6,15.2,15.2,0.0,3365.4,51154.08,0.0,15.88,16.28,16.85,-1.08,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,LPZ,Greater Accra,AGO,Saturday,1,6,16.4,15.49,0.91,1015.76,16658.46,924.34,15.99,16.13,16.39,0.27,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NK1,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,2765.75,42039.4,0.0,15.85,16.29,16.3,-1.09,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NK1,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,1233.83,20234.81,1122.79,15.59,16.0,16.24,0.4,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NK2,Eastern,PMS,Saturday,1,6,16.439999999999998,15.2,1.24,15.2,249.89,18.85,15.99,16.41,16.91,0.03,0.0,13,1,0,1,0,1
2026-06-13,2026JunW1,31,NK2,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,565.62,9276.17,514.71,16.15,16.33,16.33,0.07,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NSK,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,968.59,14722.57,0.0,16.22,16.64,16.82,-1.44,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NSK,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,105.85,1735.94,96.32,15.85,16.22,16.75,0.18,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,OGB,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,16.4,249.28,0.0,16.07,16.41,16.66,-1.21,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,OGB,Eastern,AGO,Saturday,1,6,17.380000000000003,15.49,1.89,1923.86,33436.69,3636.1,16.02,16.23,16.58,1.15,0.0,13,1,0,1,1,1
2026-06-13,2026JunW1,31,OJB,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,806.48,12258.5,0.0,16.36,16.38,16.84,-1.18,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,OJB,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,557.34,9140.38,507.18,16.08,16.2,16.81,0.2,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,RCC,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,5234.24,79560.45,0.0,15.99,16.3,16.6,-1.1,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,RCC,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,323.78,5309.99,294.64,15.75,16.19,16.36,0.21,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,SGA,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,725.63,11029.58,0.0,15.9,16.26,16.54,-1.06,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,SGA,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,136.29,2235.16,124.02,16.3,16.44,16.76,-0.04,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,SMN,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,1342.79,20410.41,0.0,16.26,16.54,17.13,-1.34,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,SMN,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,412.0,6756.8,374.92,15.7,16.05,16.44,0.35,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,TSH,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,5248.14,79771.73,0.0,15.96,16.17,16.39,-0.97,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,TSH,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,355.61,5832.0,323.61,16.0,16.46,16.92,-0.06,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BRK,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,3745.72,56934.94,0.0,16.3,16.33,16.4,-1.13,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BRK,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,1120.81,18381.28,1019.94,16.19,16.27,16.47,0.13,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WKB,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,3024.95,45979.24,0.0,15.79,16.19,16.27,-0.99,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WKB,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,388.62,6373.37,353.64,16.18,16.35,16.39,0.05,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WKM,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,3043.16,46256.03,0.0,16.24,16.33,16.37,-1.13,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WKM,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,368.61,6045.2,335.44,16.18,16.39,16.44,0.01,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WKP,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,2650.25,40283.8,0.0,16.03,16.21,16.82,-1.01,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WKP,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,337.8,5539.92,307.4,16.12,16.56,16.92,-0.16,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WSB,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,2227.5999999999767,33859.52,0.0,16.3,16.51,17.14,-1.31,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,WSB,Eastern,AGO,Saturday,1,6,15.2,15.49,-0.29,643.0400000000154,9774.21,-186.48,16.48,16.56,16.79,-1.36,0.0,13,1,1,0,0,1
2026-06-13,2026JunW1,31,LGN,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,223.77,3669.83,203.63,16.25,16.4,16.55,0.0,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,LGN,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,2952.89,44883.93,0.0,16.12,16.37,16.44,-1.17,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NK4,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,6207.57,94355.06,0.0,15.77,16.23,16.82,-1.03,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NK4,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,2980.03,48872.49,2711.83,15.86,15.96,16.49,0.44,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,SAJ,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,2450.25,37243.8,0.0,16.37,16.64,16.72,-1.44,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,SAJ,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,205.56,3371.18,187.06,16.1,16.39,16.45,0.01,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BHR,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,927.11,14092.07,0.0,16.51,16.51,17.04,-1.31,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,BHR,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,1273.15,20879.66,1158.57,16.16,16.25,16.36,0.15,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,NK3,Eastern,PMS,Saturday,1,6,15.2,15.2,0.0,2995.27,45528.1,0.0,16.35,16.58,17.03,-1.38,0.0,13,1,0,0,1,1
2026-06-13,2026JunW1,31,NK3,Eastern,AGO,Saturday,1,6,16.4,15.49,0.91,676.11,11088.2,615.26,15.95,15.98,16.19,0.42,0.0,13,1,0,0,1,1
2026-06-13,2026JunW1,31,ADG,Greater Accra,PMS,Saturday,1,6,15.2,15.2,0.0,6221.43,94565.74,0.0,16.26,16.46,16.61,-1.26,0.0,13,1,0,0,0,1
2026-06-13,2026JunW1,31,ADG,Greater Accra,AGO,Saturday,1,6,16.4,15.49,0.91,574.17,9416.39,522.49,15.77,16.19,16.57,0.21,0.0,13,1,0,0,0,1
2026-06-14,2026JunW1,31,ABF,Ashanti,PMS,Sunday,1,6,15.2,15.2,0.0,1375.51,20907.75,0.0,16.27,16.53,16.9,-1.33,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ABF,Ashanti,AGO,Sunday,1,6,16.4,15.49,0.91,204.28,3350.19,185.89,16.38,16.73,17.21,-0.33,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ABH,Greater Accra,PMS,Sunday,1,6,15.2,15.2,0.0,4012.480000000214,60989.7,0.0,15.83,16.17,16.24,-0.97,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ABH,Greater Accra,AGO,Sunday,1,6,16.4,15.49,0.91,639.1100000000442,10481.4,581.59,16.22,16.64,17.21,-0.24,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ABL,Greater Accra,PMS,Sunday,1,6,15.2,15.2,0.0,6773.29,102954.01,0.0,16.44,16.53,17.06,-1.33,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ABL,Greater Accra,AGO,Sunday,1,6,16.4,15.49,0.91,1363.91,22368.12,1241.16,16.25,16.52,16.96,-0.12,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,AJF,Ashanti,PMS,Sunday,1,6,15.2,15.2,0.0,3196.51,48586.95,0.0,16.26,16.61,17.02,-1.41,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,AJF,Ashanti,AGO,Sunday,1,6,16.4,15.49,0.91,583.55,9570.22,531.03,16.59,16.64,17.08,-0.24,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ANJ,Western,PMS,Sunday,1,6,15.2,15.2,0.0,4858.69,73852.09,0.0,15.75,16.06,16.61,-0.86,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ANJ,Western,AGO,Sunday,1,6,16.4,15.49,0.91,266.24,4366.34,242.28,16.13,16.14,16.21,0.26,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ATB,Bono East,PMS,Sunday,1,6,15.2,15.2,0.0,3752.5100000000675,57038.15,0.0,16.61,16.65,17.04,-1.45,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ATB,Bono East,AGO,Sunday,1,6,16.4,15.49,0.91,1392.8899999999849,22843.4,1267.53,16.13,16.49,16.61,-0.09,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,ATW,Ashanti,PMS,Sunday,1,6,16.439999999999998,15.2,1.24,15.2,249.89,18.85,16.5,16.7,16.9,-0.26,0.0,14,1,0,1,0,1
2026-06-14,2026JunW1,31,ATW,Ashanti,AGO,Sunday,1,6,16.4,15.49,0.91,800.18,13122.95,728.16,16.72,16.73,17.05,-0.33,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,BDR,Greater Accra,AGO,Sunday,1,6,16.4,15.49,0.91,638.9,10477.96,581.4,16.01,16.14,16.18,0.26,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,BDR,Greater Accra,PMS,Sunday,1,6,15.2,15.2,0.0,5472.63,83183.98,0.0,16.15,16.24,16.52,-1.04,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,KP5,Greater Accra,PMS,Sunday,1,6,15.2,15.2,0.0,333.84,5074.37,0.0,16.18,16.55,17.19,-1.35,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,KP5,Greater Accra,AGO,Sunday,1,6,16.4,15.49,0.91,1864.17,30572.39,1696.39,16.09,16.48,16.49,-0.08,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,BKR,Upper East,PMS,Sunday,1,6,15.2,15.2,0.0,7640.63,116137.58,0.0,16.54,16.97,17.24,-1.77,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,BKR,Upper East,AGO,Sunday,1,6,16.4,15.49,0.91,2182.63,35795.13,1986.19,16.51,16.68,17.31,-0.28,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,DRB,Bono,PMS,Sunday,1,6,15.2,15.2,0.0,4833.4,73467.68,0.0,15.76,16.23,16.33,-1.03,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,DRB,Bono,AGO,Sunday,1,6,16.4,15.49,0.91,911.44,14947.62,829.41,16.47,16.68,16.91,-0.28,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,GBT,Greater Accra,PMS,Sunday,1,6,15.2,15.2,0.0,1923.68,29239.94,0.0,16.45,16.48,16.75,-1.28,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,GBT,Greater Accra,AGO,Sunday,1,6,16.4,15.49,0.91,580.95,9527.58,528.66,15.93,16.29,16.62,0.11,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,GGD,Upper East,PMS,Sunday,1,6,15.2,15.2,0.0,3137.39,47688.33,0.0,16.51,16.81,17.04,-1.61,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,GGD,Upper East,AGO,Sunday,1,6,16.4,15.49,0.91,474.01,7773.76,431.35,16.02,16.12,16.76,0.28,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,MKS,Central,PMS,Sunday,1,6,15.2,15.2,0.0,1746.52,26547.1,0.0,16.08,16.16,16.2,-0.96,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,MKS,Central,AGO,Sunday,1,6,16.4,15.49,0.91,48.93,802.45,44.53,15.91,16.19,16.45,0.21,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,TNA,Savannah,PMS,Sunday,1,6,15.2,15.2,0.0,2193.92,33347.58,0.0,16.19,16.62,16.82,-1.42,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,TNA,Savannah,AGO,Sunday,1,6,15.2,15.49,-0.29,1352.12,20552.22,-392.11,16.48,16.82,17.32,-1.62,0.0,14,1,1,0,0,1
2026-06-14,2026JunW1,31,LPZ,Greater Accra,PMS,Sunday,1,6,15.2,15.2,0.0,2992.9,45492.08,0.0,16.48,16.49,17.0,-1.29,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,LPZ,Greater Accra,AGO,Sunday,1,6,16.4,15.49,0.91,612.54,10045.66,557.41,16.44,16.51,16.91,-0.11,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,NK1,Eastern,PMS,Sunday,1,6,15.2,15.2,0.0,4237.58,64411.22,0.0,16.3,16.6,16.86,-1.4,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,NK1,Eastern,AGO,Sunday,1,6,16.4,15.49,0.91,1134.56,18606.78,1032.45,16.43,16.48,16.76,-0.08,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,NK2,Eastern,PMS,Sunday,1,6,16.439999999999998,15.2,1.24,15.2,249.89,18.85,16.54,16.57,17.18,-0.13,0.0,14,1,0,1,0,1
2026-06-14,2026JunW1,31,NK2,Eastern,AGO,Sunday,1,6,16.4,15.49,0.91,458.03,7511.69,416.81,16.11,16.33,16.82,0.07,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,NSK,Eastern,PMS,Sunday,1,6,15.2,15.2,0.0,1115.25,16951.8,0.0,16.2,16.29,16.77,-1.09,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,NSK,Eastern,AGO,Sunday,1,6,16.4,15.49,0.91,81.08,1329.71,73.78,15.73,16.21,16.66,0.19,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,OGB,Eastern,PMS,Sunday,1,6,15.2,15.2,0.0,16.4,249.28,0.0,16.46,16.48,17.04,-1.28,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,OGB,Eastern,AGO,Sunday,1,6,17.380000000000003,15.49,1.89,2372.84,41239.96,4484.67,15.81,16.07,16.59,1.31,0.0,14,1,0,1,1,1
2026-06-14,2026JunW1,31,OJB,Eastern,PMS,Sunday,1,6,15.2,15.2,0.0,783.11,11903.27,0.0,16.23,16.47,16.98,-1.27,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,OJB,Eastern,AGO,Sunday,1,6,16.4,15.49,0.91,608.56,9980.38,553.79,16.1,16.12,16.48,0.28,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,RCC,Eastern,PMS,Sunday,1,6,15.2,15.2,0.0,5990.86,91061.07,0.0,16.5,16.62,16.92,-1.42,0.0,14,1,0,0,0,1
2026-06-14,2026JunW1,31,RCC,Eastern,AGO,Sunday,1,6,16.4,15.49,0.91,138.25,2267.3,125.81,16.11,16.43,16.59,-0.03,0.0,14,1,0,0,0,1
